,genome_id,Actual,Predicted,Category
12339,3300011232_2,Uncultured,Cultured,FP
12340,3300008679_12,Uncultured,Uncultured,TN
12341,3300013126_49,Uncultured,Uncultured,TN
12342,3300029362_18,Cultured,Cultured,TP
12343,3300026271_3,Uncultured,Uncultured,TN
12344,3300029844_6,Cultured,Uncultured,FN
12345,3300027968_40,Uncultured,Uncultured,TN
12346,3300008650_35,Uncultured,Uncultured,TN
12347,3300007357_7,Uncultured,Uncultured,TN
12348,3300011601_2,Cultured,Cultured,TP
12349,3300008679_36,Uncultured,Uncultured,TN
12350,3300029615_16,Cultured,Cultured,TP
12351,3300025609_29,Uncultured,Uncultured,TN
12352,3300014963_24,Uncultured,Uncultured,TN
12353,3300007353_16,Uncultured,Uncultured,TN
12354,3300029240_9,Cultured,Cultured,TP
12355,3300027733_56,Uncultured,Uncultured,TN
12356,3300028569_78,Uncultured,Uncultured,TN
12357,3300021318_25,Cultured,Cultured,TP
12358,3300011807_1,Uncultured,Cultured,FP
12359,3300017989_65,Uncultured,Uncultured,TN
12360,3300002977_10,Uncultured,Uncultured,TN
12361,3300029496_26,Uncultured,Uncultured,TN
12362,3300029382_10,Cultured,Cultured,TP
12363,3300017398_24,Uncultured,Uncultured,TN
12364,3300028115_35,Uncultured,Uncultured,TN
12365,3300005256_6,Uncultured,Uncultured,TN
12366,3300026509_20,Uncultured,Uncultured,TN
12367,3300021343_16,Uncultured,Uncultured,TN
12368,3300020186_29,Uncultured,Uncultured,TN
12369,3300014911_21,Uncultured,Uncultured,TN
12370,3300027323_46,Uncultured,Uncultured,TN
12371,3300029091_8,Uncultured,Uncultured,TN
12372,3300027299_4,Uncultured,Uncultured,TN
12373,3300029114_18,Uncultured,Uncultured,TN
12374,3300029559_17,Uncultured,Uncultured,TN
12375,3300010283_4,Uncultured,Uncultured,TN
12376,3300029692_11,Cultured,Cultured,TP
12377,3300011586_1,Uncultured,Cultured,FP
12378,3300008621_42,Uncultured,Uncultured,TN
12379,3300003894_19,Uncultured,Uncultured,TN
12380,3300013125_133,Uncultured,Uncultured,TN
12381,3300017505_10,Uncultured,Uncultured,TN
12382,3300003641_1,Uncultured,Uncultured,TN
12383,3300008744_20,Uncultured,Uncultured,TN
12384,3300009503_23,Uncultured,Uncultured,TN
12385,3300029745_15,Cultured,Cultured,TP
12386,3300013719_2,Cultured,Cultured,TP
12387,3300028628_12,Uncultured,Uncultured,TN
12388,3300007648_14,Cultured,Cultured,TP
12389,3300022939_19,Uncultured,Uncultured,TN
12390,3300029483_18,Uncultured,Uncultured,TN
12391,3300013649_1,Uncultured,Uncultured,TN
12392,3300029380_29,Uncultured,Uncultured,TN
12393,3300025415_1,Uncultured,Uncultured,TN
12394,3300029416_23,Uncultured,Uncultured,TN
12395,3300028631_29,Uncultured,Uncultured,TN
12396,3300025575_15,Uncultured,Uncultured,TN
12397,3300029784_15,Uncultured,Uncultured,TN
12398,3300007855_2,Cultured,Cultured,TP
12399,3300005958_3,Uncultured,Uncultured,TN
12400,3300026264_27,Uncultured,Uncultured,TN
12401,3300025562_6,Uncultured,Uncultured,TN
12402,3300027498_10,Uncultured,Uncultured,TN
12403,3300008593_2,Uncultured,Cultured,FP
12404,3300029825_36,Uncultured,Uncultured,TN
12405,3300026971_13,Uncultured,Uncultured,TN
12406,3300029668_10,Cultured,Cultured,TP
12407,3300001262_11,Uncultured,Uncultured,TN
12408,3300010377_9,Uncultured,Uncultured,TN
12409,3300012863_4,Uncultured,Uncultured,TN
12410,3300014610_4,Uncultured,Uncultured,TN
12411,3300027246_7,Uncultured,Uncultured,TN
12412,3300029230_22,Uncultured,Uncultured,TN
12413,3300029423_19,Uncultured,Uncultured,TN
12414,3300020139_44,Uncultured,Uncultured,TN
12415,3300013830_24,Uncultured,Uncultured,TN
12416,3300027719_4,Uncultured,Uncultured,TN
12417,3300025730_6,Uncultured,Uncultured,TN
12418,3300029904_17,Uncultured,Uncultured,TN
12419,3300027905_95,Uncultured,Uncultured,TN
12420,3300027137_4,Uncultured,Uncultured,TN
12421,3300021318_17,Uncultured,Uncultured,TN
12422,3300020603_65,Uncultured,Uncultured,TN
12423,3300011966_4,Cultured,Uncultured,FN
12424,3300026188_17,Uncultured,Uncultured,TN
12425,3300026280_4,Uncultured,Uncultured,TN
12426,3300009503_24,Uncultured,Uncultured,TN
12427,3300020266_11,Uncultured,Uncultured,TN
12428,3300027883_15,Uncultured,Uncultured,TN
12429,3300011739_5,Cultured,Uncultured,FN
12430,3300021472_22,Uncultured,Uncultured,TN
12431,3300012252_3,Cultured,Cultured,TP
12432,3300017463_14,Uncultured,Uncultured,TN
12433,3300027819_83,Uncultured,Uncultured,TN
12434,3300012162_4,Uncultured,Uncultured,TN
12435,3300006477_8,Cultured,Cultured,TP
12436,3300024329_10,Uncultured,Uncultured,TN
12437,3300025935_7,Uncultured,Uncultured,TN
12438,3300025669_4,Uncultured,Uncultured,TN
12439,3300007519_49,Uncultured,Uncultured,TN
12440,3300029862_23,Uncultured,Uncultured,TN
12441,3300007787_4,Cultured,Cultured,TP
12442,3300027692_5,Uncultured,Uncultured,TN
12443,3300025724_42,Uncultured,Uncultured,TN
12444,3300029044_14,Cultured,Cultured,TP
12445,3300029349_4,Uncultured,Uncultured,TN
12446,3300012805_5,Uncultured,Uncultured,TN
12447,3300011659_1,Uncultured,Cultured,FP
12448,3300017399_4,Uncultured,Uncultured,TN
12449,3300014149_12,Uncultured,Uncultured,TN
12450,3300024222_3,Uncultured,Uncultured,TN
12451,3300029556_27,Uncultured,Uncultured,TN
12452,3300028487_9,Uncultured,Uncultured,TN
12453,3300020592_7,Uncultured,Uncultured,TN
12454,3300029900_13,Uncultured,Uncultured,TN
12455,3300025677_102,Uncultured,Uncultured,TN
12456,3300013125_89,Uncultured,Uncultured,TN
12457,3300025872_8,Uncultured,Uncultured,TN
12458,3300006743_11,Cultured,Uncultured,FN
12459,3300011887_4,Cultured,Cultured,TP
12460,3300013100_25,Uncultured,Uncultured,TN
12461,3300008639_51,Uncultured,Uncultured,TN
12462,3300025724_51,Uncultured,Uncultured,TN
12463,3300013498_3,Cultured,Cultured,TP
12464,3300027282_27,Uncultured,Uncultured,TN
12465,3300021347_12,Uncultured,Uncultured,TN
12466,3300008363_5,Cultured,Cultured,TP
12467,3300017950_14,Uncultured,Uncultured,TN
12468,3300011974_17,Uncultured,Cultured,FP
12469,3300027493_5,Uncultured,Uncultured,TN
12470,3300029526_7,Cultured,Cultured,TP
12471,3300029489_19,Cultured,Uncultured,FN
12472,3300008489_23,Uncultured,Uncultured,TN
12473,3300029790_37,Uncultured,Uncultured,TN
12474,3300028569_40,Uncultured,Uncultured,TN
12475,3300029255_11,Uncultured,Uncultured,TN
12476,3300025161_87,Uncultured,Uncultured,TN
12477,3300012974_22,Uncultured,Uncultured,TN
12478,3300027976_61,Uncultured,Uncultured,TN
12479,3300029818_12,Uncultured,Uncultured,TN
12480,3300026522_37,Uncultured,Uncultured,TN
12481,3300027284_20,Uncultured,Uncultured,TN
12482,3300029941_1,Uncultured,Uncultured,TN
12483,3300025419_10,Uncultured,Uncultured,TN
12484,3300021561_33,Uncultured,Uncultured,TN
12485,3300013137_108,Uncultured,Uncultured,TN
12486,3300029054_9,Cultured,Cultured,TP
12487,3300008101_28,Cultured,Uncultured,FN
12488,3300029348_11,Uncultured,Uncultured,TN
12489,3300025528_17,Uncultured,Uncultured,TN
12490,3300027947_1,Uncultured,Uncultured,TN
12491,3300008275_19,Uncultured,Uncultured,TN
12492,3300029739_15,Uncultured,Uncultured,TN
12493,3300022884_5,Uncultured,Uncultured,TN
12494,3300007339_21,Uncultured,Uncultured,TN
12495,3300013728_3,Uncultured,Uncultured,TN
12496,3300027854_18,Uncultured,Uncultured,TN
12497,3300029382_37,Uncultured,Uncultured,TN
12498,3300027835_105,Uncultured,Uncultured,TN
12499,3300028570_56,Uncultured,Uncultured,TN
12500,3300013104_31,Uncultured,Uncultured,TN
12501,3300025514_9,Uncultured,Uncultured,TN
12502,3300024191_7,Uncultured,Uncultured,TN
12503,3300008080_27,Uncultured,Uncultured,TN
12504,3300012521_40,Uncultured,Uncultured,TN
12505,3300029731_12,Uncultured,Uncultured,TN
12506,3300027800_50,Uncultured,Uncultured,TN
12507,3300029744_13,Cultured,Cultured,TP
12508,3300011771_2,Cultured,Cultured,TP
12509,3300006464_6,Cultured,Cultured,TP
12510,3300026236_3,Cultured,Cultured,TP
12511,3300027976_46,Uncultured,Uncultured,TN
12512,3300020469_54,Uncultured,Uncultured,TN
12513,3300008499_4,Cultured,Cultured,TP
12514,3300012544_1,Cultured,Cultured,TP
12515,3300025713_11,Uncultured,Uncultured,TN
12516,3300012539_1,Cultured,Cultured,TP
12517,3300018048_18,Uncultured,Uncultured,TN
12518,3300005647_12,Uncultured,Uncultured,TN
12519,3300029716_39,Uncultured,Uncultured,TN
12520,3300029103_12,Uncultured,Uncultured,TN
12521,3300011165_3,Cultured,Cultured,TP
12522,3300021591_3,Uncultured,Uncultured,TN
12523,3300029034_12,Cultured,Cultured,TP
12524,3300025948_2,Uncultured,Uncultured,TN
12525,3300025678_23,Uncultured,Uncultured,TN
12526,3300014358_3,Cultured,Cultured,TP
12527,3300021091_53,Uncultured,Uncultured,TN
12528,3300029426_5,Cultured,Cultured,TP
12529,3300024516_25,Uncultured,Uncultured,TN
12530,3300029073_4,Uncultured,Uncultured,TN
12531,3300029393_7,Cultured,Cultured,TP
12532,3300015214_70,Uncultured,Uncultured,TN
12533,3300029108_14,Cultured,Cultured,TP
12534,3300006993_1,Cultured,Cultured,TP
12535,3300025498_14,Uncultured,Uncultured,TN
12536,3300014547_2,Cultured,Cultured,TP
12537,3300029619_9,Cultured,Cultured,TP
12538,3300022894_10,Uncultured,Uncultured,TN
12539,3300026088_30,Uncultured,Uncultured,TN
12540,3300021400_61,Cultured,Cultured,TP
12541,3300027904_54,Uncultured,Uncultured,TN
12542,3300027815_51,Uncultured,Uncultured,TN
12543,3300029379_19,Cultured,Uncultured,FN
12544,3300025345_7,Uncultured,Uncultured,TN
12545,3300015202_14,Uncultured,Uncultured,TN
12546,3300020344_41,Uncultured,Uncultured,TN
12547,3300029134_11,Uncultured,Uncultured,TN
12548,3300027419_38,Uncultured,Uncultured,TN
12549,3300029032_12,Uncultured,Uncultured,TN
12550,3300007345_8,Uncultured,Uncultured,TN
12551,3300027980_31,Uncultured,Uncultured,TN
12552,3300027917_59,Uncultured,Uncultured,TN
12553,3300026167_13,Uncultured,Uncultured,TN
12554,3300017919_2,Uncultured,Uncultured,TN
12555,3300011990_28,Uncultured,Uncultured,TN
12556,3300020457_11,Cultured,Uncultured,FN
12557,3300015214_65,Uncultured,Uncultured,TN
12558,3300016445_7,Uncultured,Uncultured,TN
12559,3300012832_4,Uncultured,Uncultured,TN
12560,3300007732_2,Cultured,Cultured,TP
12561,3300017969_14,Uncultured,Uncultured,TN
12562,3300025678_5,Uncultured,Uncultured,TN
12563,3300029790_41,Uncultured,Uncultured,TN
12564,3300002163_25,Uncultured,Uncultured,TN
12565,3300014205_21,Uncultured,Uncultured,TN
12566,3300011973_6,Cultured,Cultured,TP
12567,3300007305_28,Uncultured,Uncultured,TN
12568,3300001095_21,Uncultured,Uncultured,TN
12569,2236876025_10,Uncultured,Uncultured,TN
12570,3300026484_8,Uncultured,Uncultured,TN
12571,3300012827_6,Uncultured,Uncultured,TN
12572,3300008269_30,Uncultured,Uncultured,TN
12573,3300020200_51,Uncultured,Uncultured,TN
12574,3300027278_10,Uncultured,Uncultured,TN
12575,3300018475_104,Uncultured,Uncultured,TN
12576,3300011629_4,Uncultured,Uncultured,TN
12577,3300027248_5,Uncultured,Uncultured,TN
12578,3300004626_3,Uncultured,Uncultured,TN
12579,3300011865_3,Uncultured,Uncultured,TN
12580,3300029619_5,Cultured,Cultured,TP
12581,3300027800_34,Uncultured,Uncultured,TN
12582,3300013138_195,Uncultured,Uncultured,TN
12583,3300026095_16,Uncultured,Uncultured,TN
12584,3300020153_29,Uncultured,Uncultured,TN
12585,3300011859_1,Uncultured,Uncultured,TN
12586,3300029303_11,Uncultured,Uncultured,TN
12587,3300013103_78,Uncultured,Uncultured,TN
12588,3300014551_7,Uncultured,Uncultured,TN
12589,3300017963_65,Uncultured,Uncultured,TN
12590,3300005613_10,Uncultured,Uncultured,TN
12591,3300028653_12,Uncultured,Uncultured,TN
12592,3300013123_90,Uncultured,Uncultured,TN
12593,3300022932_5,Uncultured,Uncultured,TN
12594,3300027756_46,Uncultured,Uncultured,TN
12595,3300029441_36,Uncultured,Uncultured,TN
12596,3300025682_17,Uncultured,Uncultured,TN
12597,3300011349_1,Cultured,Uncultured,FN
12598,3300027296_9,Uncultured,Uncultured,TN
12599,3300020447_6,Uncultured,Uncultured,TN
12600,3300000839_39,Uncultured,Uncultured,TN
12601,3300012827_5,Uncultured,Uncultured,TN
12602,3300013023_3,Uncultured,Cultured,FP
12603,3300000172_30,Uncultured,Uncultured,TN
12604,3300007296_19,Uncultured,Uncultured,TN
12605,3300014869_5,Uncultured,Uncultured,TN
12606,3300018423_57,Uncultured,Uncultured,TN
12607,3300014671_4,Uncultured,Uncultured,TN
12608,3300008490_55,Uncultured,Uncultured,TN
12609,3300012079_18,Cultured,Uncultured,FN
12610,3300029709_22,Uncultured,Uncultured,TN
12611,3300020186_28,Uncultured,Uncultured,TN
12612,3300029771_11,Uncultured,Uncultured,TN
12613,3300029539_17,Uncultured,Uncultured,TN
12614,3300014151_12,Uncultured,Uncultured,TN
12615,3300008640_6,Cultured,Cultured,TP
12616,3300008635_35,Uncultured,Uncultured,TN
12617,3300003079_1,Uncultured,Uncultured,TN
12618,3300026196_13,Uncultured,Uncultured,TN
12619,3300029759_19,Uncultured,Uncultured,TN
12620,3300002307_5,Uncultured,Uncultured,TN
12621,3300027819_176,Uncultured,Uncultured,TN
12622,3300007368_40,Uncultured,Uncultured,TN
12623,3300029098_11,Cultured,Cultured,TP
12624,3300029436_28,Uncultured,Uncultured,TN
12625,3300014820_10,Uncultured,Uncultured,TN
12626,3300012837_9,Uncultured,Uncultured,TN
12627,3300014553_5,Uncultured,Uncultured,TN
12628,3300006303_4,Uncultured,Uncultured,TN
12629,3300027509_15,Uncultured,Uncultured,TN
12630,3300025603_17,Uncultured,Uncultured,TN
12631,3300029049_12,Uncultured,Uncultured,TN
12632,3300014107_2,Uncultured,Cultured,FP
12633,3300014731_2,Cultured,Cultured,TP
12634,3300029719_21,Uncultured,Uncultured,TN
12635,3300025823_8,Uncultured,Uncultured,TN
12636,3300029336_10,Cultured,Cultured,TP
12637,3300011890_1,Cultured,Uncultured,FN
12638,3300013132_16,Uncultured,Uncultured,TN
12639,3300008640_27,Uncultured,Uncultured,TN
12640,3300008411_1,Cultured,Cultured,TP
12641,3300000234_35,Uncultured,Uncultured,TN
12642,3300027345_6,Uncultured,Uncultured,TN
12643,3300013129_31,Uncultured,Uncultured,TN
12644,3300000929_17,Uncultured,Uncultured,TN
12645,3300008349_2,Uncultured,Cultured,FP
12646,3300029589_16,Cultured,Cultured,TP
12647,3300025498_7,Uncultured,Uncultured,TN
12648,3300029381_47,Uncultured,Uncultured,TN
12649,3300027144_3,Uncultured,Uncultured,TN
12650,3300013766_4,Uncultured,Uncultured,TN
12651,3300023171_9,Uncultured,Uncultured,TN
12652,3300026488_13,Uncultured,Uncultured,TN
12653,3300006460_8,Uncultured,Uncultured,TN
12654,3300025722_13,Uncultured,Uncultured,TN
12655,3300022753_140,Uncultured,Uncultured,TN
12656,3300013296_28,Uncultured,Uncultured,TN
12657,3300011189_27,Uncultured,Uncultured,TN
12658,3300028644_11,Uncultured,Uncultured,TN
12659,3300027883_27,Uncultured,Uncultured,TN
12660,3300026280_11,Uncultured,Uncultured,TN
12661,3300025880_40,Uncultured,Uncultured,TN
12662,3300006298_8,Cultured,Uncultured,FN
12663,3300029616_18,Cultured,Cultured,TP
12664,3300025784_29,Uncultured,Uncultured,TN
12665,3300029565_11,Uncultured,Uncultured,TN
12666,3300006742_7,Uncultured,Cultured,FP
12667,3300008585_4,Cultured,Cultured,TP
12668,3300029604_17,Cultured,Cultured,TP
12669,3300025385_1,Uncultured,Uncultured,TN
12670,3300027699_24,Uncultured,Uncultured,TN
12671,3300021426_38,Uncultured,Uncultured,TN
12672,3300008479_27,Cultured,Uncultured,FN
12673,3300029789_21,Uncultured,Uncultured,TN
12674,3300020435_16,Uncultured,Uncultured,TN
12675,3300021502_15,Uncultured,Uncultured,TN
12676,3300022753_118,Uncultured,Uncultured,TN
12677,3300007991_18,Uncultured,Uncultured,TN
12678,3300011675_3,Uncultured,Uncultured,TN
12679,3300029441_25,Uncultured,Uncultured,TN
12680,3300024040_13,Uncultured,Uncultured,TN
12681,3300026302_14,Uncultured,Uncultured,TN
12682,3300020297_7,Uncultured,Uncultured,TN
12683,3300029337_7,Cultured,Cultured,TP
12684,3300029060_13,Uncultured,Uncultured,TN
12685,3300025869_22,Uncultured,Uncultured,TN
12686,3300029737_25,Uncultured,Uncultured,TN
12687,3300029623_26,Uncultured,Uncultured,TN
12688,3300025945_19,Uncultured,Uncultured,TN
12689,3300014760_5,Cultured,Cultured,TP
12690,3300029443_28,Uncultured,Uncultured,TN
12691,3300020364_15,Uncultured,Uncultured,TN
12692,3300027728_40,Uncultured,Uncultured,TN
12693,3300027838_84,Uncultured,Uncultured,TN
12694,3300029040_4,Uncultured,Uncultured,TN
12695,3300007292_10,Uncultured,Uncultured,TN
12696,3300025855_73,Uncultured,Uncultured,TN
12697,3300025858_52,Uncultured,Uncultured,TN
12698,3300029390_7,Cultured,Cultured,TP
12699,3300005858_28,Uncultured,Uncultured,TN
12700,3300023208_28,Uncultured,Uncultured,TN
12701,3300008628_4,Cultured,Uncultured,FN
12702,3300005326_54,Uncultured,Uncultured,TN
12703,3300027393_1,Uncultured,Uncultured,TN
12704,3300020243_13,Uncultured,Uncultured,TN
12705,3300027719_112,Uncultured,Uncultured,TN
12706,3300029458_5,Cultured,Cultured,TP
12707,3300023208_41,Uncultured,Uncultured,TN
12708,3300020179_51,Uncultured,Uncultured,TN
12709,3300029526_4,Cultured,Uncultured,FN
12710,3300024062_8,Uncultured,Uncultured,TN
12711,3300025725_24,Uncultured,Uncultured,TN
12712,3300029686_5,Cultured,Cultured,TP
12713,3300020695_5,Uncultured,Uncultured,TN
12714,3300011482_2,Cultured,Cultured,TP
12715,3300025657_56,Uncultured,Uncultured,TN
12716,3300025547_15,Uncultured,Uncultured,TN
12717,3300012151_17,Uncultured,Uncultured,TN
12718,3300009767_50,Uncultured,Uncultured,TN
12719,3300025762_22,Uncultured,Uncultured,TN
12720,3300006460_21,Cultured,Uncultured,FN
12721,3300002168_26,Uncultured,Uncultured,TN
12722,3300000202_3,Cultured,Uncultured,FN
12723,3300012813_9,Uncultured,Uncultured,TN
12724,3300007966_22,Cultured,Cultured,TP
12725,3300008406_25,Uncultured,Uncultured,TN
12726,3300013006_23,Uncultured,Uncultured,TN
12727,3300012088_5,Uncultured,Uncultured,TN
12728,3300027974_7,Uncultured,Uncultured,TN
12729,3300013941_3,Uncultured,Uncultured,TN
12730,3300008486_19,Cultured,Cultured,TP
12731,3300008664_21,Uncultured,Uncultured,TN
12732,3300010278_8,Uncultured,Uncultured,TN
12733,3300029714_24,Uncultured,Uncultured,TN
12734,3300029012_5,Cultured,Cultured,TP
12735,3300028666_7,Uncultured,Uncultured,TN
12736,3300000193_18,Uncultured,Uncultured,TN
12737,3300025861_38,Uncultured,Uncultured,TN
12738,3300025812_14,Uncultured,Uncultured,TN
12739,3300025241_9,Uncultured,Uncultured,TN
12740,3300025208_6,Uncultured,Uncultured,TN
12741,3300025354_2,Uncultured,Uncultured,TN
12742,3300011013_17,Uncultured,Uncultured,TN
12743,3300025560_5,Uncultured,Uncultured,TN
12744,3300027905_73,Uncultured,Uncultured,TN
12745,3300010157_11,Uncultured,Uncultured,TN
12746,3300011692_3,Cultured,Cultured,TP
12747,3300027224_8,Uncultured,Uncultured,TN
12748,3300011986_6,Cultured,Cultured,TP
12749,3300020709_6,Uncultured,Uncultured,TN
12750,3300008283_26,Cultured,Uncultured,FN
12751,3300025921_70,Uncultured,Uncultured,TN
12752,3300023301_6,Uncultured,Uncultured,TN
12753,3300029501_6,Cultured,Cultured,TP
12754,3300006262_4,Cultured,Cultured,TP
12755,3300005286_12,Uncultured,Uncultured,TN
12756,3300029496_13,Cultured,Uncultured,FN
12757,3300018016_11,Uncultured,Uncultured,TN
12758,3300027656_5,Uncultured,Uncultured,TN
12759,3300010160_36,Uncultured,Uncultured,TN
12760,3300029711_19,Uncultured,Uncultured,TN
12761,3300017416_3,Uncultured,Uncultured,TN
12762,2199352035_7,Uncultured,Uncultured,TN
12763,3300001102_6,Uncultured,Uncultured,TN
12764,3300008551_7,Cultured,Cultured,TP
12765,3300029788_30,Cultured,Uncultured,FN
12766,3300007196_11,Uncultured,Uncultured,TN
12767,3300029736_19,Cultured,Uncultured,FN
12768,3300008299_9,Cultured,Cultured,TP
12769,3300009703_37,Uncultured,Uncultured,TN
12770,3300026209_17,Uncultured,Uncultured,TN
12771,3300017452_11,Uncultured,Uncultured,TN
12772,3300012319_2,Uncultured,Uncultured,TN
12773,3300014818_6,Uncultured,Uncultured,TN
12774,3300029388_12,Cultured,Uncultured,FN
12775,3300027897_53,Uncultured,Uncultured,TN
12776,3300006045_48,Uncultured,Uncultured,TN
12777,3300022933_28,Uncultured,Uncultured,TN
12778,3300000942_1,Uncultured,Uncultured,TN
12779,3300027790_35,Uncultured,Uncultured,TN
12780,3300029767_10,Uncultured,Uncultured,TN
12781,3300011609_4,Uncultured,Uncultured,TN
12782,3300027541_5,Uncultured,Uncultured,TN
12783,3300010281_21,Uncultured,Uncultured,TN
12784,3300029218_16,Cultured,Uncultured,FN
12785,3300029698_20,Uncultured,Uncultured,TN
12786,3300007517_51,Uncultured,Uncultured,TN
12787,3300012030_3,Uncultured,Uncultured,TN
12788,3300027640_27,Uncultured,Uncultured,TN
12789,3300026531_36,Uncultured,Uncultured,TN
12790,3300029128_20,Uncultured,Uncultured,TN
12791,3300012135_4,Uncultured,Uncultured,TN
12792,3300024905_4,Uncultured,Uncultured,TN
12793,3300025214_2,Cultured,Uncultured,FN
12794,3300014096_2,Uncultured,Cultured,FP
12795,3300025770_51,Uncultured,Uncultured,TN
12796,3300000160_1,Uncultured,Uncultured,TN
12797,3300008079_12,Uncultured,Uncultured,TN
12798,3300027682_8,Uncultured,Uncultured,TN
12799,3300027607_15,Uncultured,Uncultured,TN
12800,3300020449_8,Cultured,Uncultured,FN
12801,3300011511_6,Cultured,Cultured,TP
12802,3300005345_16,Uncultured,Uncultured,TN
12803,3300025684_30,Uncultured,Uncultured,TN
12804,3300007210_25,Uncultured,Uncultured,TN
12805,3300025622_17,Uncultured,Uncultured,TN
12806,3300011162_2,Uncultured,Uncultured,TN
12807,3300027849_31,Uncultured,Uncultured,TN
12808,3300024054_50,Uncultured,Uncultured,TN
12809,3300025246_20,Uncultured,Uncultured,TN
12810,3300027863_164,Uncultured,Uncultured,TN
12811,3300029017_4,Cultured,Cultured,TP
12812,3300008645_11,Cultured,Cultured,TP
12813,3300014961_12,Cultured,Cultured,TP
12814,3300005645_23,Uncultured,Uncultured,TN
12815,3300025686_61,Uncultured,Uncultured,TN
12816,3300013100_30,Uncultured,Uncultured,TN
12817,3300027904_37,Uncultured,Uncultured,TN
12818,3300007111_20,Uncultured,Uncultured,TN
12819,3300024180_4,Uncultured,Uncultured,TN
12820,3300011457_2,Cultured,Cultured,TP
12821,3300018427_48,Uncultured,Uncultured,TN
12822,3300009536_8,Uncultured,Uncultured,TN
12823,3300002504_18,Uncultured,Uncultured,TN
12824,3300020423_86,Uncultured,Uncultured,TN
12825,3300014731_5,Cultured,Uncultured,FN
12826,3300021358_3,Uncultured,Uncultured,TN
12827,2077657023_4,Uncultured,Uncultured,TN
12828,3300027973_15,Uncultured,Uncultured,TN
12829,3300029711_30,Uncultured,Uncultured,TN
12830,3300026957_10,Uncultured,Uncultured,TN
12831,3300008712_8,Cultured,Cultured,TP
12832,3300001598_78,Uncultured,Uncultured,TN
12833,3300017431_28,Uncultured,Uncultured,TN
12834,3300025718_16,Uncultured,Uncultured,TN
12835,3300007566_22,Uncultured,Uncultured,TN
12836,3300027834_41,Uncultured,Uncultured,TN
12837,3300027771_4,Cultured,Uncultured,FN
12838,3300014670_3,Uncultured,Uncultured,TN
12839,3300029516_13,Cultured,Cultured,TP
12840,3300024256_13,Uncultured,Uncultured,TN
12841,3300025708_4,Uncultured,Uncultured,TN
12842,3300013103_81,Uncultured,Uncultured,TN
12843,3300025220_1,Uncultured,Uncultured,TN
12844,3300014603_4,Uncultured,Cultured,FP
12845,3300017400_24,Uncultured,Uncultured,TN
12846,3300007096_16,Cultured,Uncultured,FN
12847,3300005253_14,Uncultured,Uncultured,TN
12848,3300011826_2,Uncultured,Uncultured,TN
12849,3300029381_28,Uncultured,Uncultured,TN
12850,2022920002_2,Uncultured,Uncultured,TN
12851,3300012889_59,Uncultured,Uncultured,TN
12852,3300011923_1,Uncultured,Uncultured,TN
12853,3300017451_4,Uncultured,Uncultured,TN
12854,3300024292_7,Uncultured,Uncultured,TN
12855,3300029754_10,Cultured,Cultured,TP
12856,3300020403_21,Uncultured,Uncultured,TN
12857,3300025446_9,Uncultured,Uncultured,TN
12858,3300025676_26,Uncultured,Uncultured,TN
12859,3300020249_3,Uncultured,Uncultured,TN
12860,3300024265_18,Uncultured,Uncultured,TN
12861,3300029586_16,Cultured,Cultured,TP
12862,3300023044_2,Uncultured,Uncultured,TN
12863,3300021310_17,Uncultured,Uncultured,TN
12864,3300014713_2,Uncultured,Uncultured,TN
12865,3300024300_18,Uncultured,Uncultured,TN
12866,3300012533_71,Uncultured,Uncultured,TN
12867,3300022753_114,Uncultured,Uncultured,TN
12868,3300007361_26,Cultured,Cultured,TP
12869,3300026964_6,Uncultured,Uncultured,TN
12870,3300029860_28,Uncultured,Uncultured,TN
12871,3300006290_2,Cultured,Cultured,TP
12872,3300028198_10,Uncultured,Uncultured,TN
12873,3300026270_10,Uncultured,Uncultured,TN
12874,3300020316_6,Uncultured,Uncultured,TN
12875,3300027123_3,Uncultured,Uncultured,TN
12876,3300017940_14,Uncultured,Uncultured,TN
12877,3300005262_8,Uncultured,Uncultured,TN
12878,3300029091_4,Cultured,Cultured,TP
12879,3300020196_22,Uncultured,Uncultured,TN
12880,3300011189_10,Uncultured,Uncultured,TN
12881,3300025730_54,Uncultured,Uncultured,TN
12882,3300029587_37,Uncultured,Uncultured,TN
12883,3300025686_56,Uncultured,Uncultured,TN
12884,3300029621_13,Uncultured,Uncultured,TN
12885,3300007125_25,Cultured,Cultured,TP
12886,3300025530_27,Uncultured,Uncultured,TN
12887,3300029450_6,Uncultured,Uncultured,TN
12888,3300029446_18,Uncultured,Uncultured,TN
12889,3300025803_8,Uncultured,Uncultured,TN
12890,3300029515_7,Uncultured,Uncultured,TN
12891,3300018088_17,Uncultured,Uncultured,TN
12892,3300007994_4,Uncultured,Uncultured,TN
12893,3300029051_7,Cultured,Cultured,TP
12894,3300029579_31,Uncultured,Uncultured,TN
12895,3300025261_8,Uncultured,Uncultured,TN
12896,3300021092_51,Uncultured,Uncultured,TN
12897,3300029378_25,Uncultured,Uncultured,TN
12898,3300008520_51,Cultured,Cultured,TP
12899,3300027878_77,Uncultured,Uncultured,TN
12900,3300019374_30,Uncultured,Uncultured,TN
12901,3300025354_4,Uncultured,Uncultured,TN
12902,3300026877_3,Uncultured,Uncultured,TN
12903,3300029470_12,Uncultured,Uncultured,TN
12904,3300029778_21,Uncultured,Uncultured,TN
12905,3300008500_2,Uncultured,Uncultured,TN
